dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42598,2020-08-12,2021-06-21,d5892526-dc6e-11ea-8a08-02b137f3fb1e,MI9254 - Report 3 - Targeted Compliance Framework - Generated Suite of Reports,"Management Information (MI) reports will monitor the Targeted Compliance Framework transactions and their outcomes. The reports are for internal report generation and used for programme management purposes. There will be occasional sharing of non-identifiable limited data with client departments/s, and as required, to inform Senate Estimate briefs.

   	Report 3: All jobseekers that have a failure generated during the reporting period (Targeted Compliance Framework only) - This is to be both a Point in time and FYTD report.
   	Report 3: All jobseekers that have a failure generated during the reporting period (Targeted Compliance Framework only) - This is to be both a Point in time and FYTD report.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9254 - Targeted Compliance Framework - Generated Suite of Reports: Technical Specification V0.6,,,,,
42599,2020-08-12,2021-06-21,d58ae730-dc6e-11ea-b1f5-0a8620c9d3ec,MI6648 - Report 2 - Money You Owe - Amount Recovered Through Money You Owe,Centrelink Debt Management has introduced a  process that allows customers to make debt recovery arrangements on-line (Money You Owe). These reports will monitor the number of customers who make recovery arrangements through the Money You Owe system and measure the effectiveness of the system in debt recovery rates.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI6648 - Debt Recovery - Money You Owe Technical Specifications V0.1,,,,,
42601,2020-08-12,2021-06-21,d58f8178-dc6e-11ea-afd9-0a8620c9d3ec,MI9257 - Report 2 - Targeted Compliance Framework - Finalised Suite of Reports Technical Specification,"Task Description
Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports 
   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports     this Tech Spec
   	Use Global Demographics as defined in MI7923
   	Report 1 : TCF Finalised Suspensions (for a compliance reason )in the Demerit Zone
   	Report 2 : TCF Finalised Suspensions (for a compliance reason ) in the Penalties Zone
   	Report 3: TCF Finalised Failures
   	Report 4: Automatically rejected suspension reports 
   	Report 5: Finalised Capability Assessments 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Targeted Compliance Framework - Finalised Suite of Reports Technical Specification V0.6,,,,,
42602,2020-08-12,2021-06-21,d5923fda-dc6e-11ea-8802-062f7acd21ca,MI9627 - Quarterly Performance Report - ECA Reporting Suite Technical Specification,"Task Description
Create a suite of reports  (monthly, quarterly and rolling twelve month) that report on a range of measures, including:
   	The number and value of debts referred to an ECA;
   	The number and value of debts recalled from an ECA by DHS and the reason for the recall and;
   	The value recovered that can be attributed to the ECA;

This information will  be critical for quarterly performance review discussions with ECAs and possible re-negotiation of contract arrangements based on performance outcomes. 

Reason for recall data will inform staff and system behaviour to ensure appropriate rationale/business rules are being applied.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42603,2020-08-12,2021-06-21,d601583e-dc6e-11ea-8ba0-022da9221366,MI9627 - Monthly Performance Report - ECA Reporting Suite Technical Specification,"Task Description
Create a suite of reports  (monthly, quarterly and rolling twelve month) that report on a range of measures, including:
   	The number and value of debts referred to an ECA;
   	The number and value of debts recalled from an ECA by DHS and the reason for the recall and;
   	The value recovered that can be attributed to the ECA;

This information will  be critical for quarterly performance review discussions with ECAs and possible re-negotiation of contract arrangements based on performance outcomes. 

Reason for recall data will inform staff and system behaviour to ensure appropriate rationale/business rules are being applied.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42604,2020-08-12,2021-06-21,d5fca1cc-dc6e-11ea-a913-0a6933dafb30,MI6648 - Report 3 - Money You Owe - Online Review - Recovery Arrangements Set Up in Period,Centrelink Debt Management has introduced a  process that allows customers to make debt recovery arrangements on-line (Money You Owe). These reports will monitor the number of customers who make recovery arrangements through the Money You Owe system and measure the effectiveness of the system in debt recovery rates.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI6648 - Debt Recovery - Money You Owe Technical Specifications V0.1,,,,,
42605,2020-08-12,2021-06-21,d60f538a-dc6e-11ea-906f-062f7acd21ca,MI9257 - Report 1 - Targeted Compliance Framework - Finalised Suite of Reports Technical Specification,"Task Description
Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports 
   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports     this Tech Spec
   	Use Global Demographics as defined in MI7923
   	Report 1 : TCF Finalised Suspensions (for a compliance reason )in the Demerit Zone
   	Report 2 : TCF Finalised Suspensions (for a compliance reason ) in the Penalties Zone
   	Report 3: TCF Finalised Failures
   	Report 4: Automatically rejected suspension reports 
   	Report 5: Finalised Capability Assessments 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Targeted Compliance Framework - Finalised Suite of Reports Technical Specification V0.6,,,,,
42606,2020-08-12,2021-06-21,d633245e-dc6e-11ea-9a41-0a6933dafb30,MI7923 - Report 1 - WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification,"Task Description

Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports     this Tech Spec

New reports will be needed for:
   	Job seeker circumstances
   	Job seekers that move into the Penalties Phase
   	Active job seekers     similar to the previous    activity tested job seeker population     

   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification  V0.6,,,,,
42607,2020-08-12,2021-06-21,d64b1212-dc6e-11ea-8a29-062f7acd21ca,MI9257 - Report 3 - Targeted Compliance Framework - Finalised Suite of Reports Technical Specification,"Task Description
Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports 
   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports     this Tech Spec
   	Use Global Demographics as defined in MI7923
   	Report 1 : TCF Finalised Suspensions (for a compliance reason )in the Demerit Zone
   	Report 2 : TCF Finalised Suspensions (for a compliance reason ) in the Penalties Zone
   	Report 3: TCF Finalised Failures
   	Report 4: Automatically rejected suspension reports 
   	Report 5: Finalised Capability Assessments 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Targeted Compliance Framework - Finalised Suite of Reports Technical Specification V0.6,,,,,
42608,2020-08-12,2021-06-21,d6766200-dc6e-11ea-ac21-02b137f3fb1e,MI9627 - Recovery Trend Report - ECA Reporting Suite Technical Specification,"Create a suite of reports  (monthly, quarterly and rolling twelve month) that report on a range of measures, including:

   	The number and value of debts referred to an ECA;
   	The number and value of debts recalled from an ECA by DHS and the reason for the recall and;
   	The value recovered that can be attributed to the ECA;

This information will  be critical for quarterly performance review discussions with ECAs and possible re-negotiation of contract arrangements based on performance outcomes. 

Reason for recall data will inform staff and system behaviour to ensure appropriate rationale/business rules are being applied.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42609,2020-08-12,2021-06-21,d6957096-dc6e-11ea-8a08-02b137f3fb1e,MI6648 - Report 4 - Money You Owe - Online Review - Amount Recovered Through Money You Owe,Centrelink Debt Management has introduced a  process that allows customers to make debt recovery arrangements on-line (Money You Owe). These reports will monitor the number of customers who make recovery arrangements through the Money You Owe system and measure the effectiveness of the system in debt recovery rates.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI6648 - Debt Recovery - Money You Owe Technical Specifications V0.1,,,,,
42610,2020-08-12,2021-06-21,d6f13034-dc6e-11ea-a913-0a6933dafb30,MI7923 - Report 2 - WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification,"Task Description

Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports     this Tech Spec

New reports will be needed for:
   	Job seeker circumstances
   	Job seekers that move into the Penalties Phase
   	Active job seekers     similar to the previous    activity tested job seeker population     

   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification  V0.6,,,,,
